trial_id,epoch,train_loss,val_subcaption_mae_pts,val_content_share_mae,val_anchor_sum_error_pts,val_vs_50_50_gain_pts,val_vs_50_50_gain_tenths,val_pct_point_ceiling,val_pct_share_ceiling
v9_breakdown_wide_judges_datefwd_logged,1,0.061550034675747156,0.6049962927146418,0.004204680684844645,2.2333602281036408e-7,0.005636787841470148,0.05636787841470148,0.47322518768829064,0.4000544699996783
v9_breakdown_wide_judges_datefwd_logged,2,0.058791874907910824,0.6047469462049798,0.004107582575466187,2.2945785953844252e-7,0.005886134351132166,0.05886134351132166,0.49415857247281597,0.4139089291273494
v9_breakdown_wide_judges_datefwd_logged,3,0.058631751453503966,0.6046110672808959,0.004076040618586015,2.2225756452666114e-7,0.00602201327521612,0.060220132752161204,0.5055660142926843,0.4184094982445073
v9_breakdown_wide_judges_datefwd_logged,4,0.05871192365884781,0.6044590327028092,0.004035862893121872,2.2942614017715714e-7,0.006174047853302778,0.061740478533027776,0.5183297715554385,0.4241422633709234
v9_breakdown_wide_judges_datefwd_logged,5,0.05987169232685119,0.60431772060105,0.004003545056875139,2.3021912420929163e-7,0.006315359955061939,0.06315359955061939,0.5301933448809452,0.42875353895848356
v9_breakdown_wide_judges_datefwd_logged,6,0.060348741826601326,0.6047103508641792,0.004095713216245178,2.2676171382918516e-7,0.005922729691932749,0.05922729691932749,0.4972308607167453,0.4156025105292093
